"";"NIVEL";"COD";"LOCALIZACAO";"PROD_T";"PROD_T_01";"PROD_T_02";"PROD_T_03";"PROD_T_04";"PROD_T_05";"PROD_T_06";"PROD_T_07";"PROD_AF";"PROD_AF_01";"PROD_AF_02";"PROD_AF_03";"PROD_AF_04";"PROD_AF_05";"PROD_AF_06";"PROD_AF_07";"PROD_MP";"PROD_MP_01";"PROD_MP_02";"PROD_MP_03";"PROD_MP_04";"PROD_MP_05";"PROD_MP_06";"PROD_MP_07";"AREA_T";"AREA_AF";"AREA_MP";"O_NEST_LACO_T";"O_NEST_LACO_AF";"O_NEST_LACO_MP";"O_T";"O_AF";"O_MP";"O_LACO_T";"O_LACO_AF";"O_LACO_MP";"VP_T";"VP_T_AN";"VP_T_VG";"VP_AF";"VP_AF_AN";"VP_AF_VG";"VP_MP";"VP_MP_AN";"VP_MP_VG";"R_NEST_T_TOT";"R_NEST_T_1";"R_NEST_T_101";"R_NEST_T_102";"R_NEST_T_103";"R_NEST_T_2";"R_NEST_T_201";"R_NEST_T_202";"R_NEST_T_203";"R_NEST_T_204";"R_NEST_T_205";"R_NEST_T_3";"R_NEST_T_301";"R_NEST_T_302";"R_NEST_T_303";"R_NEST_T_304";"R_NEST_T_305";"R_NEST_T_306";"R_NEST_T_307";"R_NEST_AF_TOT";"R_NEST_AF_1";"R_NEST_AF_101";"R_NEST_AF_102";"R_NEST_AF_103";"R_NEST_AF_2";"R_NEST_AF_201";"R_NEST_AF_202";"R_NEST_AF_203";"R_NEST_AF_204";"R_NEST_AF_205";"R_NEST_AF_3";"R_NEST_AF_301";"R_NEST_AF_302";"R_NEST_AF_303";"R_NEST_AF_304";"R_NEST_AF_305";"R_NEST_AF_306";"R_NEST_AF_307";"R_NEST_MP_TOT";"R_NEST_MP_1";"R_NEST_MP_101";"R_NEST_MP_102";"R_NEST_MP_103";"R_NEST_MP_2";"R_NEST_MP_201";"R_NEST_MP_202";"R_NEST_MP_203";"R_NEST_MP_204";"R_NEST_MP_205";"R_NEST_MP_3";"R_NEST_MP_301";"R_NEST_MP_302";"R_NEST_MP_303";"R_NEST_MP_304";"R_NEST_MP_305";"R_NEST_MP_306";"R_NEST_MP_307";"R_VALOR_T_TOT";"R_VALOR_T_1";"R_VALOR_T_101";"R_VALOR_T_102";"R_VALOR_T_103";"R_VALOR_T_2";"R_VALOR_T_201";"R_VALOR_T_202";"R_VALOR_T_203";"R_VALOR_T_204";"R_VALOR_T_205";"R_VALOR_T_3";"R_VALOR_T_301";"R_VALOR_T_302";"R_VALOR_T_303";"R_VALOR_T_304";"R_VALOR_T_305";"R_VALOR_T_306";"R_VALOR_T_307";"R_VALOR_AF_TOT";"R_VALOR_AF_1";"R_VALOR_AF_101";"R_VALOR_AF_102";"R_VALOR_AF_103";"R_VALOR_AF_2";"R_VALOR_AF_201";"R_VALOR_AF_202";"R_VALOR_AF_203";"R_VALOR_AF_204";"R_VALOR_AF_205";"R_VALOR_AF_3";"R_VALOR_AF_301";"R_VALOR_AF_302";"R_VALOR_AF_303";"R_VALOR_AF_304";"R_VALOR_AF_305";"R_VALOR_AF_306";"R_VALOR_AF_307";"R_VALOR_MP_TOT";"R_VALOR_MP_1";"R_VALOR_MP_101";"R_VALOR_MP_102";"R_VALOR_MP_103";"R_VALOR_MP_2";"R_VALOR_MP_201";"R_VALOR_MP_202";"R_VALOR_MP_203";"R_VALOR_MP_204";"R_VALOR_MP_205";"R_VALOR_MP_3";"R_VALOR_MP_301";"R_VALOR_MP_302";"R_VALOR_MP_303";"R_VALOR_MP_304";"R_VALOR_MP_305";"R_VALOR_MP_306";"R_VALOR_MP_307";"COD_ESTADO";"COD_REGIAO"
"182";"MI";"26007";"Vale do Ipanema (PE)";18547;15719;989;185;335;773;460;86;15981;13687;840;163;259;641;333;58;2584;2047;149;24;77;132;127;28;294876;165730;129190;18511;15962;2567;50528;42316;8261;41526;36491;5082;328295;288640;39655;207831;179172;28659;126530;114074;12456;17310;12137;2357;11240;534;969;509;5;5;23;429;14462;6465;3276;1553;7;1;4;6274;14758;10510;2076;9751;435;854;465;4;5;19;362;12226;6151;1286;1314;6;1;4;5492;2570;1644;283;1505;103;116;45;2;0;4;67;2242;317;1992;239;1;0;0;785;444271;303940;8332;249008;46600;5956;3252;NA;NA;43;2639;134375;88354;27095;1338;12;NA;NA;17568;294099;182889;6689;154374;21826;4152;2125;NA;NA;NA;1975;107057;83936;6525;NA;NA;NA;NA;15446;156027;126749;1652;97992;27105;1838;1159;NA;0;NA;664;27440;4474;20628;NA;NA;0;0;2129;"26";"2"
"183";"MI";"26008";"Vale do Ipojuca (PE)";26052;22138;1045;229;433;1350;780;77;22037;18834;917;166;356;1052;652;60;4041;3330;128;61;78;298;129;17;287411;144101;139488;26010;22026;4020;63469;50407;12104;53469;45669;7894;807490;700339;107151;300945;217953;82991;179300;146980;32319;23181;14958;4985;12134;1234;2224;505;1;8;219;1526;19141;9593;4891;1301;20;52;47;6743;19229;12573;4294;10154;1085;1983;406;1;5;194;1403;15616;9100;1702;1150;19;51;47;5658;3977;2410;704;1999;151;249;103;0;3;25;127;3537;496;3194;154;1;1;0;1091;1010619;763515;62183;625848;75484;20758;5267;NA;NA;404;15069;226347;151563;57611;1084;41;128;88;15832;448246;260600;47420;168360;44819;16822;3207;NA;NA;362;13236;170824;142580;13659;NA;NA;NA;88;13370;232959;175471;21851;128065;25555;3989;2098;0;1;42;1848;53499;9029;41869;NA;NA;NA;0;2473;"26";"2"
"184";"MI";"26009";"Alto Capibaribe (PE)";10873;9577;100;58;131;904;76;27;8357;7474;95;36;100;574;58;20;2524;2109;5;23;31;331;18;7;94982;35541;59504;10870;8357;2521;25133;19312;5840;23076;18022;5071;70741;57628;13113;48350;38035;10315;27553;24438;3115;10200;5246;780;4892;161;243;127;2;6;9;102;9583;4844;2780;61;9;3;4;2936;7702;4078;631;3803;137;200;113;1;4;6;78;7129;4659;430;39;7;3;1;2350;2506;1176;150;1097;24;44;14;1;2;3;25;2462;187;2356;22;2;0;3;587;175346;52081;2063;47187;2831;1853;1204;NA;NA;16;552;121412;78955;34389;51;9;NA;NA;7988;119715;33562;1656;29879;2027;1218;871;NA;NA;7;265;84936;74570;3724;32;NA;NA;NA;6601;60560;23313;507;22002;804;640;333;NA;NA;9;292;36607;4398;30779;19;NA;0;NA;1390;"26";"2"
"185";"MI";"26010";"Médio Capibaribe (PE)";17805;15766;369;239;311;717;344;59;14645;12964;320;193;244;589;282;53;3182;2822;49;47;67;129;62;6;99199;43102;55270;17799;14643;3178;41132;32190;8638;35868;29785;6133;271954;175271;96683;117331;60598;56733;83686;41460;42226;16433;10113;3912;7960;102;1083;673;0;8;34;654;14412;7543;3498;245;8;9;46;4952;13302;8298;3308;6461;78;881;503;0;5;31;596;11472;7164;740;171;7;8;41;4168;3153;1835;614;1514;27;201;170;0;3;3;57;2954;383;2765;74;1;1;5;790;391370;216468;62075;151265;3128;4974;2152;0;NA;NA;2716;169928;115918;42641;227;72;19;91;10961;213692;87272;33522;52362;1388;2789;946;0;NA;NA;1760;123631;108524;5405;163;NA;NA;NA;9378;118335;70806;30709;38285;1812;1375;1206;0;21;2;145;46154;7424;37050;64;NA;NA;NA;1595;"26";"2"
"186";"MI";"26011";"Garanhuns (PE)";34809;29692;463;155;980;2677;732;110;29379;25141;385;122;832;2195;625;79;5447;4565;78;34;149;483;107;31;305162;170549;135322;34741;29359;5400;95274;77755;17409;78193;67051;11189;425552;344882;80670;209946;148578;61368;134693;110974;23719;32612;19829;10073;13967;501;1876;936;5;13;54;914;28792;12971;6244;1388;19;117;22;12261;27226;16754;8638;11791;445;1595;777;3;7;48;793;23774;12436;1553;1223;19;100;21;10885;5403;3091;1442;2190;57;286;162;2;6;7;122;5027;538;4693;166;0;17;1;1381;721608;377461;41880;321460;14121;17666;10902;50;303;139;6272;326481;211461;79156;1176;49;1432;41;33166;427415;170819;31964;129114;9741;12392;7470;NA;NA;NA;4695;244204;201476;10681;1039;49;NA;NA;29661;211683;124382;13112;106840;4430;5356;3576;NA;NA;30;1488;81946;10033;68047;138;0;NA;NA;3554;"26";"2"
"187";"MI";"26012";"Brejo Pernambucano (PE)";14968;12580;306;379;429;804;418;52;12877;10871;280;326;374;640;347;39;2116;1724;26;60;55;164;74;13;133538;71907;60124;14928;12855;2099;33726;27702;5957;27672;24277;3442;216549;132560;83989;133136;66000;67137;73956;47646;26310;13287;9093;5246;5120;473;622;224;2;9;23;372;10246;5350;2562;71;2;9;8;3455;11231;7791;4616;4290;418;541;176;1;7;19;345;8392;5160;814;62;2;9;8;2880;2081;1327;649;840;57;81;48;1;2;4;27;1861;193;1751;9;0;0;0;576;321429;190848;68613;110349;11886;5881;2557;NA;NA;53;3138;124699;83484;32450;89;NA;61;NA;8581;213415;115345;53624;52889;8832;4525;1506;NA;NA;44;2962;93546;79883;6416;81;NA;61;NA;7069;101324;68714;20786;44616;3313;1226;921;NA;NA;8;175;31384;3722;26141;7;0;0;0;1515;"26";"2"
"188";"MI";"26013";"Mata Setentrional Pernambucana (PE)";10769;6723;1307;369;403;1005;705;257;8185;5214;1075;204;328;608;566;190;2564;1492;232;162;75;396;139;68;173532;23593;74845;10732;8184;2541;34725;17272;9276;20121;15465;4651;561511;233570;327940;139731;99539;40193;119702;43752;75950;9137;7057;5129;3362;118;427;300;2;2;19;108;6473;3293;2532;4;1;8;3;1236;6597;5304;3944;2497;92;280;166;0;1;13;103;4230;3026;449;2;0;7;2;921;2521;1734;1167;862;26;147;133;2;1;6;6;2243;268;2083;2;1;1;1;315;524939;437479;210641;222173;4665;4163;3490;NA;NA;46;608;83297;47457;32988;NA;NA;218;5;2624;179018;129323;28972;97613;2738;1401;844;0;NA;NA;509;48294;42865;3255;NA;0;NA;NA;1980;148930;111251;67474;42339;1438;2608;2469;NA;NA;NA;123;35071;4624;29770;NA;NA;NA;NA;644;"26";"2"
"189";"MI";"26014";"Vitória de Santo Antão (PE)";8112;6635;392;135;104;341;461;44;6620;5426;358;113;79;229;374;41;1491;1209;34;22;25;112;86;3;57752;21366;20310;8095;6618;1480;21998;15703;4513;17440;14661;2796;190959;59140;131819;70320;24631;45689;40115;18219;21896;7434;5770;4604;2019;154;258;238;4;1;3;14;5123;2713;1353;0;2;1;3;1558;5982;4835;3921;1650;131;218;204;1;0;3;11;3842;2574;131;0;1;1;3;1249;1452;934;683;368;23;40;33;3;1;0;4;1280;138;1221;0;1;0;0;309;239503;166572;108281;56918;1373;3363;2375;19;NA;NA;874;69567;43282;23094;0;NA;NA;NA;3174;111276;64749;40672;23292;785;2064;1433;NA;0;NA;NA;44463;NA;1153;0;NA;NA;NA;2542;65398;38633;20574;17471;588;1764;806;NA;NA;0;NA;25002;NA;21882;0;NA;0;0;632;"26";"2"
"190";"MI";"26015";"Mata Meridional Pernambucana (PE)";14646;10827;1696;146;158;543;1135;141;12202;9459;1321;107;110;280;812;113;2433;1361;376;34;48;263;323;28;277537;69047;101788;14606;12191;2420;47530;29102;8263;28773;24504;4286;555699;67013;488686;169057;25419;143638;94192;29050;65141;12950;11036;9440;3192;492;280;118;11;21;5;128;7779;3648;2903;5;2;13;11;1805;10565;9194;7999;2518;429;212;97;4;17;3;94;5661;3481;908;3;1;13;9;1543;2374;1831;1432;673;64;69;22;7;4;2;34;2119;168;1994;2;1;0;2;263;622097;533138;460608;64986;7544;3397;1152;728;239;5;1273;85562;45731;35400;NA;NA;243;25;4134;207825;151992;121606;24017;6368;1314;600;22;NA;NA;516;54520;42567;8148;NA;NA;243;NA;3526;123088;90383;60791;28410;1182;2089;557;706;NA;NA;757;30617;3189;26801;NA;NA;0;NA;610;"26";"2"
"191";"MI";"26016";"Itamaracá (PE)";812;609;8;3;9;58;116;9;689;510;6;1;5;56;102;9;122;98;2;2;4;2;14;0;29344;1751;773;808;689;119;5886;1100;290;1212;1040;174;87375;11811;75564;5809;988;4822;4013;2673;1340;727;632;530;148;10;5;0;0;1;0;4;403;229;85;0;0;0;1;92;608;548;487;103;9;4;0;0;0;0;4;316;220;4;0;0;0;1;92;118;83;43;44;1;1;0;0;1;0;0;87;9;81;0;0;0;0;0;91403;86809;75134;11581;93;50;0;0;NA;0;NA;4545;3202;NA;0;0;0;NA;196;8711;NA;NA;795;NA;NA;0;0;0;0;NA;3368;3148;NA;0;0;0;NA;196;5140;NA;NA;NA;NA;NA;0;0;NA;0;0;NA;NA;1123;0;0;0;0;0;"26";"2"
"192";"MI";"26017";"Recife (PE)";3038;1631;614;25;9;218;539;2;2364;1255;520;12;9;166;401;1;674;374;94;12;0;55;138;1;28911;9128;8272;3020;2364;657;10181;6818;2450;6222;4922;1319;162935;62422;100513;39064;8283;30781;25009;12932;12077;2889;2649;2229;869;92;79;12;3;0;3;64;1676;900;616;0;0;1;2;230;2235;2086;1838;625;82;63;6;1;0;2;55;1152;861;120;0;0;1;2;201;654;563;395;241;10;16;6;2;0;1;9;526;38;498;0;0;0;0;30;121409;100434;39128;61017;288;1028;228;301;0;2;496;19948;10843;8624;0;0;NA;NA;476;36647;24633;17428;6977;228;377;29;NA;0;NA;346;11637;10142;1063;0;0;NA;NA;426;28548;19574;6679;12834;60;651;199;NA;0;NA;150;8324;656;7618;0;0;0;0;51;"26";"2"
"193";"MI";"26018";"Suape (PE)";3362;2419;514;5;28;41;68;287;2969;2146;436;5;16;33;56;277;386;266;78;0;12;8;12;10;56164;9100;3024;3164;2786;377;12091;6068;857;6433;5825;607;210884;5774;205110;43139;4013;39126;7045;1680;5365;3209;2937;2685;639;184;29;6;0;0;1;22;1775;932;379;2;1;0;6;567;2819;2632;2422;575;173;26;4;0;0;1;21;1438;889;61;2;1;0;6;537;383;298;256;63;11;3;2;0;0;0;1;337;43;318;0;0;0;0;30;221010;204542;198889;4870;783;192;NA;0;0;NA;127;16276;9819;5555;NA;NA;0;12;872;48647;38041;34046;3275;721;160;NA;0;0;NA;NA;10446;9123;480;NA;NA;0;12;812;12333;6471;4894;1514;62;31;NA;0;0;0;NA;5831;696;5075;0;0;0;0;60;"26";"2"
"194";"MI";"26019";"Fernando de Noronha (PE)";14;1;8;0;0;2;0;3;6;1;4;0;0;0;0;1;8;0;4;0;0;2;0;2;20;9;11;12;6;6;30;17;13;20;11;9;1461;120;1341;182;106;77;1279;14;1265;13;8;4;5;0;1;1;0;0;0;0;8;1;7;0;0;0;0;0;5;5;2;4;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;8;3;2;1;0;1;1;0;0;0;0;6;0;6;0;0;0;0;0;1467;1183;1090;NA;0;NA;NA;0;0;0;0;NA;NA;NA;0;0;0;0;0;183;NA;NA;NA;0;0;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;1284;NA;NA;NA;0;NA;NA;0;0;0;0;172;0;172;0;0;0;0;0;"26";"2"
"195";"MI";"27001";"Serrana do Sertão Alagoano (AL)";9576;8460;143;56;475;379;43;20;7912;7026;126;49;350;305;39;17;1669;1439;17;7;125;74;4;3;121330;79453;42248;9561;7899;1667;30076;24478;5624;24830;20835;4012;58053;40170;17883;44950;30566;14384;15467;11196;4271;9170;4457;987;3880;254;686;313;3;4;34;358;8755;3813;2047;804;5;3;133;4065;7516;3644;832;3194;185;601;260;3;2;29;331;7131;3633;557;657;4;2;109;3380;1659;816;155;689;69;86;54;0;2;5;27;1629;183;1492;149;1;1;24;686;144153;38650;2845;34070;1735;5801;2965;NA;NA;87;2726;99703;63656;21630;704;8;20;323;13362;107417;28008;1440;25207;1361;3894;2147;NA;NA;NA;1646;75516;59836;3431;577;NA;NA;NA;11388;38126;11818;1405;10039;374;1937;849;0;NA;NA;1080;24371;3893;18305;128;NA;NA;NA;1978;"27";"2"
"196";"MI";"27002";"Alagoana do Sertão do São Francisco (AL)";2769;2312;207;8;88;28;90;36;2311;1930;180;6;76;20;78;21;457;381;27;2;12;8;12;15;53571;33269;20111;2739;2296;442;9098;7486;1576;7858;6721;1136;23730;17715;6015;15985;11078;4908;5340;4232;1107;2643;1566;450;1376;8;52;17;1;0;1;33;2424;1000;502;342;5;0;9;1269;2192;1309;398;1148;8;43;15;1;0;0;27;2000;949;101;317;5;0;7;1083;450;256;52;227;0;9;2;0;0;1;6;423;51;400;25;0;0;2;186;45527;17925;2035;15860;30;266;NA;NA;0;NA;215;27335;16306;7143;309;NA;0;NA;3552;30406;11108;1658;9420;30;228;NA;NA;0;0;180;19071;14896;757;NA;NA;0;NA;3108;12606;4413;377;4036;0;39;NA;0;0;NA;35;8154;1409;6276;NA;0;0;NA;444;"27";"2"
"197";"MI";"27003";"Santana do Ipanema (AL)";13111;11632;93;103;478;455;94;256;11256;10063;85;90;369;380;81;188;1861;1575;8;13;109;75;13;68;172889;119942;53313;12917;11122;1801;42053;34848;7257;32421;28438;4001;104414;71625;32789;80905;53249;27657;27880;21445;6434;12325;7372;1941;6618;40;1404;265;0;7;24;1117;10976;4831;1938;1961;13;4;6;4960;10497;6233;1651;5596;35;1295;218;0;6;21;1058;9254;4538;599;1726;12;2;6;4395;1834;1145;292;1027;5;110;48;0;1;3;60;1725;296;1339;235;1;2;0;566;177195;66507;4450;61455;601;4851;1526;0;27;72;3225;105838;69696;20266;1678;30;NA;NA;14096;135666;48861;3955;44412;493;4435;1331;0;NA;NA;3017;82370;64706;3596;1480;NA;NA;NA;12538;45254;21291;1710;19474;108;468;235;0;NA;NA;221;23494;5016;16670;198;NA;NA;0;1559;"27";"2"
"198";"MI";"27004";"Batalha (AL)";7506;6707;129;66;262;167;67;108;6478;5864;110;39;229;121;41;74;1035;849;19;27;33;47;26;34;105356;50834;53074;7412;6414;1005;21890;17347;4518;16524;14433;2109;125463;102951;22512;66933;54745;12189;56641;46970;9670;6620;4679;295;4574;22;332;288;0;0;0;52;5404;2732;1084;783;12;0;3;1987;5620;3980;247;3900;18;253;216;0;0;0;43;4521;2593;316;686;11;0;3;1667;1007;706;49;680;5;81;74;0;0;0;9;889;143;771;97;1;0;0;320;169454;111479;2617;97391;11471;2048;1876;0;0;0;171;55927;38600;11857;670;NA;0;NA;4787;107596;62683;2195;50417;10070;1646;1545;0;0;0;101;43266;35881;2803;NA;NA;0;NA;3985;71582;57470;622;45727;11121;1071;1001;0;0;0;70;13041;2837;9316;NA;NA;0;0;802;"27";"2"
"199";"MI";"27005";"Palmeira dos Índios (AL)";13141;10764;366;312;259;1156;261;23;10765;8816;339;262;199;903;229;17;2378;1950;27;50;60;253;32;6;145801;56855;84258;13133;10763;2372;36586;29011;7561;30210;25343;4878;147044;107384;39660;71618;49934;21684;63331;52009;11322;12583;7966;3896;5852;111;789;436;2;3;12;350;11201;5454;2660;40;4;7;10;4267;10229;6559;3431;4711;91;630;312;2;3;10;312;9036;5134;733;36;3;3;8;3740;2356;1409;466;1143;20;159;124;0;0;2;38;2165;320;1925;4;1;4;2;528;254857;114793;10868;101982;1943;10603;6341;NA;NA;120;4074;129460;86751;30527;62;16;34;24;12047;156553;54525;7613;45732;1181;6660;2946;NA;NA;NA;NA;95368;79923;4594;59;NA;6;NA;10750;91950;54138;2535;50840;763;3943;3395;0;0;NA;NA;33869;6802;25732;3;NA;29;NA;1299;"27";"2"
"200";"MI";"27006";"Arapiraca (AL)";24668;17825;375;1506;982;3319;565;96;21201;15481;336;1317;832;2703;455;77;3481;2353;39;190;151;618;110;20;131455;58442;68081;24610;21167;3461;68143;56914;11224;57110;50316;6845;397742;247023;150719;149898;52297;97601;95877;46655;49222;22092;14970;8693;6456;3064;478;245;2;8;29;202;18214;8336;3839;7;4;16;4;7508;18680;12623;7367;5347;2710;392;197;1;6;23;171;15100;7974;981;7;4;13;4;6870;3427;2362;1339;1115;354;86;48;1;2;6;31;3122;363;2863;0;0;3;0;644;497083;271785;104407;148838;18539;4750;3078;NA;NA;45;1501;220548;131178;68593;65;NA;198;NA;20486;277915;126023;65058;46291;14674;2198;1427;NA;NA;NA;738;149694;124400;6263;65;NA;167;NA;18771;154418;86598;38118;44862;3618;2552;1651;NA;NA;NA;763;65268;6828;56680;0;0;31;0;1730;"27";"2"
"201";"MI";"27007";"Traipu (AL)";4528;3631;264;116;194;219;67;37;4197;3349;248;115;186;199;67;33;331;282;16;1;8;20;0;4;61210;27185;34026;4515;4190;325;12259;10881;1378;10475;9862;613;36542;30145;6397;21555;16621;4934;14987;13524;1463;3901;2372;436;2024;214;159;123;0;0;13;24;3215;1642;281;1;1;3;5;1388;3583;2136;396;1812;200;144;112;0;0;13;20;2957;1594;59;1;1;3;5;1352;318;236;40;212;14;15;11;0;0;0;4;258;48;222;0;0;0;0;36;64609;29185;976;27388;822;868;751;0;0;NA;NA;34556;25237;4285;NA;NA;NA;21;5010;45570;15799;778;14376;645;478;NA;0;0;NA;NA;29293;23931;447;NA;NA;NA;21;4892;19039;13386;198;13012;177;391;NA;0;0;0;NA;5262;1306;3839;0;0;0;0;118;"27";"2"
"202";"MI";"27008";"Serrana dos Quilombos (AL)";5686;4272;529;109;142;145;478;11;4387;3210;478;85;101;127;378;8;1291;1055;51;23;41;18;100;3;140047;27254;70727;5678;4387;1287;16451;9877;3852;10952;8724;2221;213979;84532;129447;42462;16655;25806;49310;40334;8976;5359;4776;3538;2207;32;668;630;1;1;0;37;3507;1842;1264;1;0;2;17;564;4079;3702;2926;1595;26;480;450;1;1;0;29;2382;1680;277;1;0;2;16;462;1272;1066;611;605;5;189;180;1;0;0;8;1122;161;985;0;0;0;1;102;231432;176510;87603;83261;5646;4662;3961;NA;NA;0;NA;50260;30601;18302;NA;0;NA;66;1238;68047;37232;21090;15635;507;1596;1421;NA;NA;0;NA;29219;25572;2479;NA;0;NA;NA;NA;71269;47248;7125;40080;43;3070;2540;NA;0;0;NA;20951;5013;15748;0;0;0;NA;NA;"27";"2"
"203";"MI";"27009";"Mata Alagoana (AL)";6588;3205;2078;88;95;231;866;25;5232;2390;1862;46;75;198;641;20;1350;808;218;40;19;33;227;5;253177;32048;146885;6539;5232;1318;29779;13083;8163;12811;10492;2349;384233;72876;311357;76446;14590;61856;126532;52739;73792;6207;5566;4658;2053;377;63;42;1;1;1;19;3788;1874;1211;0;1;1;14;899;4890;4529;3958;1498;344;40;29;0;0;0;12;2758;1733;305;0;1;1;12;815;1312;1033;696;558;29;21;11;1;1;1;7;1030;140;905;0;0;0;2;86;385407;312823;231152;71339;10332;4891;4546;NA;NA;NA;220;67693;25349;40365;0;NA;NA;NA;1934;92386;66893;51827;13359;1707;331;NA;0;0;0;NA;25162;21132;2216;0;NA;NA;NA;NA;153368;122201;69346;51748;1106;4492;NA;NA;NA;NA;NA;26676;4175;22335;0;0;0;NA;NA;"27";"2"
"204";"MI";"27010";"Litoral Norte Alagoano (AL)";1813;1405;143;22;82;18;93;50;1470;1125;137;17;67;12;65;47;336;273;6;5;15;6;28;3;59223;9360;31797;1797;1467;327;9653;3586;1937;3418;2922;491;98246;13378;84868;18912;1590;17322;22965;8145;14820;1755;1664;1509;369;157;20;4;2;1;3;10;1016;483;251;0;0;0;3;369;1423;1371;1257;289;145;15;1;1;0;3;10;812;458;70;0;0;0;2;346;325;287;247;78;12;4;2;1;1;0;0;203;26;179;0;0;0;1;23;111919;95778;81377;13054;1347;85;42;NA;NA;NA;9;16055;6282;8790;0;0;0;3;980;23958;17040;14287;1538;1215;39;NA;NA;0;NA;9;6879;5434;NA;0;0;0;NA;NA;27492;22369;14365;7872;133;35;NA;NA;NA;0;0;5088;860;NA;0;0;0;NA;NA;"27";"2"
"205";"MI";"27011";"Maceió (AL)";560;279;76;54;9;101;34;7;273;93;56;23;6;62;27;6;272;172;20;30;3;39;7;1;99203;1631;32445;535;273;258;9045;559;1610;881;474;404;227214;16803;210411;4141;2392;1749;38781;8664;30117;517;430;334;187;12;17;4;0;0;1;12;338;147;162;0;0;1;0;45;251;202;166;84;6;13;2;0;0;1;10;170;119;18;0;0;1;0;39;252;214;155;100;6;4;2;0;0;0;2;168;29;143;0;0;0;0;6;217724;206262;189389;16437;436;562;NA;0;0;NA;380;10900;3790;6965;0;0;NA;0;NA;6579;3695;1403;2276;16;299;NA;0;0;NA;NA;2586;2241;NA;0;0;NA;0;106;44048;35511;26677;8414;420;263;NA;0;0;0;NA;8273;1551;NA;0;0;0;0;NA;"27";"2"
"206";"MI";"27012";"São Miguel dos Campos (AL)";4059;2835;252;97;152;461;195;67;3101;2178;232;61;95;319;176;40;923;624;19;36;56;142;19;27;199182;23087;46063;3982;3087;885;26228;9476;4062;8549;6916;1607;585438;32165;553274;51600;10393;41206;61985;13810;48175;3862;3407;2849;1198;209;198;59;5;1;3;135;2482;1504;947;0;1;0;2;245;2921;2645;2269;876;169;154;40;4;0;1;112;1711;1377;245;0;0;0;2;170;906;727;545;312;39;41;18;1;1;2;21;769;128;700;0;1;0;0;75;511445;442662;409034;30434;3195;5804;3245;112;NA;NA;2409;62978;27410;35058;0;NA;0;NA;505;78384;49510;37839;9913;1758;2071;872;NA;0;NA;1183;26802;23524;2933;0;0;0;NA;NA;84951;60314;46816;12561;936;3074;1918;NA;NA;NA;1021;21563;3894;17504;0;NA;0;0;NA;"27";"2"
"207";"MI";"27013";"Penedo (AL)";4537;3855;135;54;23;369;81;20;3786;3236;117;39;18;294;65;17;754;621;19;14;5;76;16;3;94269;31673;32562;4526;3786;748;15652;9569;2719;9565;8263;1326;165321;37615;127706;60118;23241;36876;29193;12727;16466;4231;3461;2018;2051;344;719;512;2;1;10;199;3232;1783;932;0;1;0;2;764;3487;2828;1610;1719;279;664;481;0;0;8;179;2564;1668;344;0;1;0;2;667;747;636;410;333;65;57;33;2;1;2;20;673;116;592;0;0;0;0;97;172513;113657;76005;36007;1645;7029;5696;NA;NA;14;1274;51827;28480;21327;0;NA;0;NA;1991;85678;49193;26300;21766;1128;5103;4610;0;0;NA;NA;31382;25302;4263;0;NA;0;NA;1788;50277;27072;13978;12577;517;2151;1312;NA;NA;NA;NA;21053;3190;17660;0;0;0;0;203;"27";"2"
"208";"MI";"28001";"Sergipana do Sertão do São Francisco (SE)";16591;14139;1502;64;333;289;223;41;14455;12269;1385;43;277;268;185;28;2169;1903;117;21;56;21;38;13;386832;266968;113850;16584;14454;2163;47613;41154;6605;39541;35579;4048;447172;327455;119716;326785;239453;87332;122363;86916;35447;16259;14437;2230;13333;281;1018;481;2;4;14;526;13336;5373;3388;3434;190;41;5;5120;14135;12805;1985;11847;252;889;409;2;3;13;471;11430;5140;1667;3183;174;39;5;4672;2157;1665;251;1519;32;129;72;0;1;1;55;1924;237;1732;255;16;2;0;450;544494;374745;31458;312329;30958;11635;6783;NA;NA;15;4795;158114;92474;47603;3010;1746;458;19;12804;401038;276288;24423;226513;25352;9198;5387;NA;NA;NA;NA;115552;85523;13746;2796;NA;NA;19;11705;148600;102912;6621;84299;11992;2558;1517;0;NA;NA;NA;43130;7016;34351;217;NA;NA;0;1105;"28";"2"
"209";"MI";"28002";"Carira (SE)";7429;6299;260;138;43;449;101;139;5549;4803;228;82;33;253;88;62;1891;1502;32;61;10;196;13;77;149912;72490;76234;7418;5548;1882;18677;13744;4950;14819;11451;3398;183267;117343;65924;101389;65071;36319;67183;41605;25578;7080;5467;1715;4543;93;473;318;1;1;8;155;5972;2794;2449;142;61;9;0;1456;5216;4233;1301;3565;74;416;286;1;1;8;127;4178;2619;713;131;48;9;0;1041;1875;1244;419;984;19;62;36;0;0;0;29;1802;176;1741;11;13;0;0;416;281029;159690;42122;113751;3818;6320;3911;NA;NA;NA;2352;115019;52149;57844;289;NA;NA;0;2915;151720;87228;22659;62335;2233;4098;2879;NA;NA;NA;1162;60394;47129;10547;NA;NA;NA;0;2027;113338;59160;16822;40753;1585;2497;1292;0;0;0;1205;51681;5110;44544;NA;NA;0;0;889;"28";"2"
